"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.870833000E0,-1.729039210E0,5.852126729E0,4.515488899E0,7.591218864E0
1.880874000E0,-2.532592821E0,3.952771575E0,8.047389586E0,9.316593190E0
1.890915000E0,-3.447067528E0,2.842147926E0,8.574141855E0,9.668298089E0
1.900955000E0,-3.528268982E0,3.095220682E0,5.067488276E0,6.907134753E0
1.910996000E0,-2.720968475E0,3.041528040E0,1.472241193E0,4.338439395E0
1.921037000E0,-1.934861493E0,2.169349751E0,-3.114779034E0,4.260471309E0
1.931077000E0,-9.876670830E-1,2.798885547E0,-2.167050042E0,3.674962919E0
1.941118000E0,-7.522229514E-1,-8.470555506E0,-4.873571216E0,9.801420629E0
1.951159000E0,1.350590018E0,-2.874657977E1,-4.725441363E0,2.916367155E1
1.961199000E0,1.100288550E0,-3.087819160E1,4.137316718E0,3.117355836E1
1.971240000E0,3.949022341E0,-2.737818630E1,4.654077265E0,2.805031725E1
1.981280000E0,4.693426395E0,-1.124822560E1,-9.313831007E-1,1.222367805E1
1.991321000E0,1.466183916E0,-1.214754374E0,-4.244376898E0,4.651887651E0
2.001362000E0,6.920581721E-2,2.835310192E0,-4.900595877E0,5.662120917E0
2.011402000E0,-4.045033622E-1,4.115282655E0,-3.962886089E0,5.727446242E0
2.021443000E0,-7.100493237E-1,4.165593853E0,-2.124808002E0,4.729815137E0
2.031484000E0,-3.025641739E-2,3.986092519E0,-1.733027011E-1,3.989972787E0
2.041524000E0,8.181435104E-1,3.590942363E0,1.272423123E0,3.896573682E0
2.051565000E0,6.344940881E-1,2.932778599E0,2.176776885E0,3.707037991E0
2.061606000E0,6.523033183E-1,2.385340635E0,2.130649370E0,3.264202246E0
2.071646000E0,1.416626863E0,1.854699383E0,1.646948980E0,2.856428261E0
2.081687000E0,2.021718081E0,1.472817729E0,9.015014899E-1,2.658804430E0
2.091727000E0,1.184650861E0,2.176804367E0,-1.935673964E-1,2.485828484E0
2.101768000E0,3.727436256E-1,7.720441353E-1,-8.191083741E-1,1.185718553E0
2.111809000E0,4.441796440E-1,1.123706210E-1,-8.458511996E-1,9.619703553E-1
2.121849000E0,-5.030133046E-1,1.228176073E0,-6.786132306E-1,1.490622275E0
2.131890000E0,-2.158206274E0,1.815347037E0,-5.906926688E-1,2.881363742E0
2.141931000E0,-2.867775688E0,-3.345238853E-1,-7.945073106E-1,2.994542618E0
2.151971000E0,-3.004097673E0,-1.469350330E0,-6.016585370E-1,3.397879665E0
2.162012000E0,-1.874027793E0,-4.893283349E-1,-1.462517639E-1,1.942372767E0
2.172053000E0,-4.383409068E-1,1.953580477E0,6.256234235E-1,2.097623441E0
2.182093000E0,-5.444153921E-1,5.235284069E0,1.856168203E0,5.581213829E0
2.192134000E0,-9.811801820E-1,7.684352923E0,2.757741029E0,8.222963576E0
2.202174125E0,-7.887747735E-1,9.183520544E0,3.663810364E0,9.918806461E0
2.212215125E0,6.427180508E-1,9.401538073E0,3.524181778E0,1.006090760E1
2.222256125E0,3.157976216E0,6.231743757E0,2.529977946E0,7.430224252E0
2.232296125E0,4.974820433E0,-5.242496610E-1,2.192470812E0,5.461740044E0
2.242337125E0,5.133230860E0,-6.112175798E0,3.070078824E0,8.551849860E0
2.252378125E0,6.510341948E0,-1.207575630E1,3.494476753E0,1.415697038E1
2.262418125E0,7.368067088E0,-1.951911799E1,2.234951857E0,2.098283559E1
2.272459125E0,8.201518682E0,-2.386616848E1,4.405222106E-1,2.523990821E1
2.282500125E0,6.837110671E0,-2.305729508E1,-2.066627036E0,2.413826601E1
2.292540125E0,3.094261154E0,-2.191047599E1,-4.329174389E0,2.254739810E1
2.302581125E0,2.171935829E0,-2.163567089E1,-4.552452657E0,2.221585887E1
2.312621125E0,3.169946636E0,-2.071182719E1,-3.876660708E0,2.130860966E1
2.322662125E0,3.974409489E0,-1.814350905E1,-3.317651104E0,1.886768826E1
2.332703125E0,3.754869053E0,-1.339727616E1,-2.834388086E0,1.419928892E1
2.342743125E0,2.255366533E0,-8.003914368E0,-2.781513469E0,8.768474245E0
2.352784125E0,6.295987992E-1,-3.475958036E0,-3.283708017E0,4.823009150E0
2.362825125E0,-1.467200747E0,-1.879698569E-1,-3.782921070E0,4.061834872E0
2.372865125E0,-3.426820667E0,2.411049673E0,-3.276290824E0,5.318866606E0
2.382906125E0,-4.936705357E0,4.527024871E0,-1.207295666E0,6.806069114E0
2.392947125E0,-5.832421027E0,6.891113800E0,1.480823736E0,9.148629591E0
2.402987125E0,-5.560222029E0,9.428130040E0,4.091569272E0,1.168531746E1
2.413028125E0,-5.025731555E0,1.127726989E1,5.848137174E0,1.366146047E1
2.423068125E0,-3.892771541E0,1.289909572E1,6.265292741E0,1.485914647E1
2.433109125E0,-3.105177613E0,1.475263736E1,5.782468264E0,1.614680700E1
2.443150125E0,-2.374615672E0,1.657151670E1,4.995758142E0,1.747030523E1
2.453190125E0,-2.283884427E-1,1.706273895E1,3.314480159E0,1.738318154E1
2.463231125E0,2.426228752E0,1.523401406E1,1.407700796E0,1.549010626E1
2.473272125E0,3.357601913E0,1.350041169E1,3.554803061E-1,1.391621258E1
2.483312125E0,2.658768134E0,1.208277179E1,2.144746824E-1,1.237369878E1
2.493353125E0,1.167459901E0,1.099684094E1,3.426232656E-2,1.105869102E1
2.503393125E0,-5.224073495E-1,1.032966778E1,-2.311873038E-2,1.034289517E1
2.513434125E0,-2.085665570E0,9.897032297E0,2.386611235E-1,1.011722335E1
2.523475125E0,-3.160699557E0,9.545454422E0,4.494567561E-1,1.006517428E1
2.533515125E0,-3.937991568E0,9.184880022E0,4.815544617E-1,1.000508337E1
2.543556125E0,-4.273643966E0,8.864865417E0,4.706950128E-1,9.852483211E0
2.553597125E0,-4.178669104E0,8.597157665E0,4.018241680E-1,9.567332861E0
2.563637125E0,-3.622796824E0,8.454182133E0,2.485177567E-1,9.201065886E0
2.573678125E0,-2.759701016E0,8.269847490E0,1.208291849E-1,8.718998045E0
2.583718125E0,-2.132488758E0,7.937326276E0,-8.341873566E-2,8.219222311E0
2.593759125E0,-1.755772095E0,7.710871800E0,-3.797772413E-1,7.917355008E0
2.603800125E0,-1.537218085E0,7.641954762E0,-8.495290983E-1,7.841186882E0
2.613840125E0,-1.475998760E0,7.731183273E0,-1.199798366E0,7.961738708E0
2.623881125E0,-1.500820483E0,7.736884308E0,-1.232403610E0,7.976882824E0
2.633922125E0,-1.610923992E0,7.400113338E0,-1.305907788E0,7.685190217E0
2.643962125E0,-1.527042175E0,6.420735122E0,-2.139343595E0,6.937902300E0
2.654003125E0,-1.053915744E0,4.791785626E0,-3.522891297E0,6.040091967E0
2.664044125E0,-8.226169959E-2,2.972712743E0,-3.356116428E0,4.484117028E0
2.674084125E0,1.158525794E0,-1.106644034E-1,-2.055489845E0,2.362089568E0
2.684125125E0,3.445334998E0,-6.539656379E0,-7.235812426E-1,7.427045753E0
2.694166125E0,8.994196472E0,-2.220331625E1,1.257835490E0,2.398885101E1
2.704206125E0,1.510076888E1,-4.878607072E1,4.510907021E0,5.126853030E1
2.714247125E0,1.368433819E1,-5.888735561E1,2.745329729E0,6.051874584E1
2.724287125E0,8.003108037E0,-3.757362774E1,-2.497076833E0,3.849756658E1
2.734328125E0,6.673213216E0,-2.101265240E1,-9.263000431E-1,2.206629483E1
2.744369125E0,5.424771279E0,-1.709412329E1,5.237798957E0,1.868346147E1
2.754409125E0,4.257679898E0,-1.912038349E1,9.174713468E0,2.163081760E1
2.764450125E0,4.822936960E0,-2.037516556E1,9.094963878E0,2.282819442E1
2.774491125E0,6.088682855E0,-1.884215426E1,6.718181228E0,2.091011227E1
2.784531125E0,5.476640174E0,-1.565476567E1,2.135048815E0,1.672195291E1
2.794572125E0,3.456811913E0,-1.103439059E1,-2.374001130E0,1.180437231E1
2.804612125E0,1.134498854E0,-6.720069294E0,-6.146413000E0,9.177407680E0
2.814653125E0,-2.140496520E0,-3.431947213E0,-8.378733755E0,9.303932844E0
2.824694125E0,-5.434493444E0,-6.626485777E-1,-8.002597575E0,9.696101798E0
2.834734125E0,-8.061296604E0,1.828451816E0,-5.375907267E0,9.860431934E0
2.844775125E0,-8.818734979E0,4.567574142E0,-2.649176946E0,1.027866522E1
2.854816125E0,-7.048928981E0,7.215574043E0,-7.013029855E-2,1.008745889E1
2.864856125E0,-4.471340666E0,9.390814864E0,3.142193120E0,1.086525052E1
2.874897125E0,-1.416893204E0,1.164875286E1,5.458068248E0,1.294185220E1
2.884938125E0,-4.557600546E-1,1.364259024E1,4.027185581E0,1.423187301E1
2.894978125E0,-9.108930684E-1,1.642072168E1,2.034753864E0,1.657136235E1
2.905019125E0,-2.164200109E0,2.000948070E1,2.352661132E0,2.026322023E1
2.915059125E0,-2.899888304E0,2.202147018E1,2.755910851E0,2.238190219E1
2.925100125E0,-2.184714480E0,2.241640282E1,2.604574385E0,2.267271268E1
2.935141125E0,-9.966580541E-1,2.004738936E1,1.642513282E0,2.013924024E1
2.945181125E0,-1.519313910E0,1.600231598E1,1.840383060E0,1.617929051E1
2.955222125E0,-1.750355235E0,1.276286963E1,2.030160291E0,1.304132415E1
2.965263125E0,-1.371555355E0,1.030745538E1,1.904590166E0,1.057129435E1
2.975303125E0,-5.466024701E-1,8.528624205E0,1.733229325E0,8.720108313E0
2.985344125E0,5.516975876E-1,7.433136658E0,1.139135842E0,7.540127404E0
2.995385125E0,1.349861308E0,6.798448881E0,3.242959356E-1,6.938746327E0
3.005425125E0,1.632719050E0,6.288714933E0,-2.631597877E-1,6.502534896E0
3.015466125E0,1.562534482E0,5.886929941E0,-6.502454638E-1,6.125379768E0
3.025506125E0,1.294787700E0,5.365769364E0,-1.073199130E0,5.623140798E0
3.035547125E0,5.105611829E-1,4.517702655E0,-1.202728406E0,4.702857176E0
3.045588125E0,-3.690527169E-1,4.541643494E0,-2.473958112E0,5.184900604E0
3.055628125E0,-1.191897462E0,5.607404966E0,-3.037628531E0,6.487742066E0
3.065669125E0,-2.164896658E0,6.966582643E0,-2.785341057E0,7.808852417E0
3.075710125E0,-2.819228010E0,7.790102157E0,-2.386756246E0,8.621504716E0
3.085750125E0,-3.133390429E0,8.797507247E0,-1.927450440E0,9.535687419E0
3.095791125E0,-3.299165424E0,1.003795253E1,-1.485678095E0,1.067015571E1
3.105831125E0,-3.138223152E0,1.092967748E1,-9.653180015E-1,1.141219230E1
3.115872125E0,-3.202984282E0,1.130021904E1,-1.114912363E-1,1.174591372E1
3.125913125E0,-1.842304894E0,1.034504128E1,1.054123174E0,1.056054649E1
3.135953125E0,-1.343794384E0,8.143260534E0,1.158728693E0,8.334334266E0
3.145994125E0,-1.974073068E0,5.782942473E0,-4.157744916E-1,6.124725019E0
3.156035125E0,-2.219988247E0,3.567962220E0,-1.293907328E-1,4.204217428E0
3.166075125E0,-2.717223333E0,6.803668106E-1,2.714377493E0,3.900518788E0
3.176116125E0,-2.304140059E0,-5.781935583E0,4.871248117E0,7.903726888E0
3.186157125E0,8.104849005E-1,-2.242966430E1,5.625540690E0,2.313857028E1
3.196197125E0,5.531420399E0,-5.387296123E1,8.161151844E0,5.476766347E1
3.206238250E0,1.108368846E1,-7.443909217E1,1.295681008E0,7.527088005E1
3.216278250E0,1.144968206E1,-4.817564947E1,-1.488299986E1,5.170582275E1
3.226319250E0,8.300337796E0,-2.162694918E1,-1.528567304E1,2.775378062E1
3.236360250E0,1.056988310E1,-1.133505208E1,-6.165297167E0,1.667982984E1
