"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.587993208E0,2.522115195E0,-1.557968391E0,9.550037470E0,9.999577303E0
1.597927208E0,2.167118454E0,5.753543258E-1,5.940568789E0,6.349629323E0
1.607862208E0,3.886165357E0,1.208946335E0,2.955268160E0,5.029656283E0
1.617796208E0,2.231901072E0,2.605351480E0,4.595491965E-1,3.461274937E0
1.627731208E0,5.072732936E-1,3.431718003E0,-1.666997328E0,3.848752361E0
1.637665208E0,3.183651048E-1,2.325225996E0,-2.525486992E0,3.447624808E0
1.647600208E0,8.873912814E-1,1.529005963E-1,-2.818961377E0,2.959287942E0
1.657534208E0,1.042280954E0,-1.864955399E0,-2.715314802E0,3.455045977E0
1.667469208E0,1.427610273E0,-3.325108643E0,-1.976415024E0,4.123182621E0
1.677403208E0,1.561749055E0,-3.529471169E0,-1.757621570E0,4.240926836E0
1.687338208E0,1.252311479E0,-2.198715638E0,-2.374366288E0,3.469906305E0
1.697273208E0,8.234250811E-1,-4.221251160E-1,-2.186792288E0,2.374506052E0
1.707207208E0,-2.588356986E-1,8.291106212E-1,-1.709535238E0,1.917532547E0
1.717142208E0,-1.752939850E0,1.926874489E0,-1.835451811E0,3.186616821E0
1.727076208E0,-3.407549414E0,2.999675424E0,-2.329068201E0,5.102352824E0
1.737011208E0,-2.947031772E0,2.832771916E0,-2.459278092E0,4.770497011E0
1.746945208E0,-1.970783132E0,1.846215658E0,-2.195857519E0,3.480558669E0
1.756880208E0,-1.475366676E0,1.057822707E0,-1.494680760E0,2.351545510E0
1.766814208E0,-1.049702021E0,1.559551817E-1,9.280408323E-3,1.061264565E0
1.776749208E0,-1.421992268E0,-8.863267958E-1,1.214481017E0,2.069444694E0
1.786683208E0,-1.246256833E0,-1.045807264E0,1.812742395E0,2.435755307E0
1.796618208E0,-1.342534309E0,-1.395572501E0,1.824115229E0,2.660341584E0
1.806553208E0,-1.301691800E0,-1.137258301E0,1.570417698E0,2.335373574E0
1.816487208E0,-1.161041924E0,-5.550358361E-1,1.234349271E0,1.783171683E0
1.826422083E0,-1.079131715E0,-4.003816599E-1,1.241327923E0,1.692845458E0
1.836356083E0,-1.128758862E0,-2.884028023E-1,1.090179445E0,1.595545037E0
1.846291083E0,-1.711790655E0,4.088607073E-2,7.075888154E-1,1.852722550E0
1.856225083E0,-1.857063997E0,2.611278802E-1,3.691923192E-1,1.911328707E0
1.866160083E0,-1.528305466E0,-1.755948097E-1,2.841638634E-1,1.564384939E0
1.876094083E0,-1.706090935E0,-8.576497114E-1,3.365607628E-1,1.938964273E0
1.886029083E0,-1.712515856E0,-1.257733748E0,1.974560872E-1,2.133915097E0
1.895963083E0,-2.002252408E0,-1.205964255E0,-7.522852242E-2,2.338594411E0
1.905898083E0,-1.043188223E0,-7.998628485E-1,-5.165880543E-1,1.412404143E0
1.915833083E0,3.620595201E-1,-3.305664897E-1,-1.009182059E0,1.121966902E0
1.925767083E0,2.233686081E0,6.672778183E-1,-2.064988354E0,3.114288056E0
1.935702083E0,3.886342236E0,1.632326263E0,-3.026836910E0,5.189401380E0
1.945636083E0,5.249761190E0,1.862659197E0,-2.758626882E0,6.216069025E0
1.955571083E0,4.318506728E0,4.506150895E-1,-1.175938510E0,4.498375896E0
1.965505083E0,2.830492671E0,-1.540570586E0,-4.846552402E-2,3.222948246E0
1.975440083E0,1.938005834E0,-2.826229466E0,4.289654812E-1,3.453614193E0
1.985374083E0,1.372957810E0,-3.414757569E0,5.753566647E-1,3.725133245E0
1.995309083E0,1.017230313E0,-3.659995056E0,6.459983388E-1,3.853262925E0
2.005244083E0,5.336923661E-1,-3.762051188E0,9.408354172E-1,3.914463944E0
2.015178083E0,1.579853350E-1,-3.118254619E0,1.098494185E0,3.309858110E0
2.025113083E0,3.534374717E-1,-1.889882079E0,1.084454728E0,2.207399913E0
2.035047083E0,3.160762853E-1,-1.519726431E0,1.081648065E0,1.891939529E0
2.044982083E0,-3.777962778E-1,-1.524262117E0,6.937543032E-1,1.716799365E0
2.054916083E0,-1.752008681E0,-1.333645810E0,2.428781354E-1,2.215205488E0
2.064851083E0,-2.972949263E0,-1.482425289E0,-9.089759856E-2,3.323292709E0
2.074785083E0,-3.142681947E0,-1.438443702E0,-3.139165431E-1,3.470463038E0
2.084720083E0,-2.480381278E0,-1.230704994E0,-3.457040539E-1,2.790418850E0
2.094654083E0,-2.269643826E0,-4.690700716E-1,-5.630991465E-1,2.385034691E0
