Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
69.98718367,12.76186625,-75.63466066,-18.92353113,79.0035895
69.99722467,11.98349894,-32.2746517,-26.55015975,43.47606666
70.00726567,12.61349666,-16.51832107,-16.43930764,26.49917102
70.01730667,18.13846407,-15.02181276,-3.077446901,23.75140874
70.02734767,17.05984223,-20.08443732,3.646097978,26.60294852
70.03738867,11.71831133,-19.55505498,3.953342264,23.13758654
70.04742967,10.76166826,-13.3002194,1.71242727,17.19423586
70.05747067,8.910005338,-7.150793325,1.167349973,11.48410842
70.06751067,4.570891852,-2.498863158,-1.693102077,5.477587429
70.07755167,0.763219152,0.8924956083,-3.517440523,3.70829337
70.08759267,-2.66708609,4.141455962,-2.206503837,5.397561012
70.09763367,-4.541684425,7.26663076,0.09556923151,8.569711401
70.10767467,-5.605986432,10.30088311,1.752218742,11.857721
