Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
1.32659,1.618655181,-9.613914793,2.264584522,10.00878341
1.336604,1.192656357,-10.58053555,2.813693036,11.0130391
1.346619,1.194695866,-11.72965844,3.042220935,12.1765058
1.356634,1.654799452,-12.69122487,2.668188583,13.07382041
1.366649,2.062997085,-13.39246273,1.547382592,13.63848994
1.376664,1.904221206,-13.04537903,0.7160523677,13.20305659
1.386679,1.392815539,-11.33528363,0.2197980424,11.42264861
1.396694,0.6736113761,-9.605382535,0.2015723077,9.631082874
1.406708,0.3978743738,-8.896300634,0.5517362523,8.922268875
1.416723,0.4356090876,-8.785082499,0.6476586556,8.819687722
1.426738,0.4124924129,-8.838873374,0.5762863719,8.867239621
1.436753,0.3505291763,-8.926962848,0.4618575311,8.945772676
1.446768,0.3759117202,-9.078741948,0.4223503069,9.09633139
1.456783,0.4415143369,-9.261572687,0.4698683261,9.283988356
1.466798,0.5970334625,-9.35804122,0.5763518608,9.394762685
1.476812,0.742318572,-9.36240032,0.5887607487,9.410218692
1.486827,0.6189350127,-9.328177151,0.5031575116,9.362218594
1.496842,0.3212951446,-9.234976627,0.4080163693,9.249567624
1.506857,0.08452062517,-8.954254727,0.5515222442,8.971621829
1.516872,0.09412036456,-8.366345844,0.9718423978,8.42312763
1.526887,0.3640108822,-7.521669935,0.3625238987,7.539193996
1.536901,0.5788726685,-6.649570584,0.3783348063,6.6854334
1.546916,1.438781086,-5.387864823,0.3534209533,5.587851531
1.556931,2.483246414,-3.202418271,0.07619627316,4.053122427
1.566946,2.432362335,0.05854700089,2.781332206,3.695351556
1.576961,2.595048686,5.266259694,5.377911108,7.961764674
1.586976,1.301572224,14.07645365,4.499482731,14.83529515
1.596991,-4.734484667,27.12691741,-1.422695396,27.57370224
1.607005,-9.490486502,30.60519211,-4.358956597,32.33802129
1.61702,-5.694050762,21.81640833,-5.830049397,23.2887819
1.627035,-2.053778657,17.28969511,-6.674911247,18.64687652
1.63705,-1.377354332,17.63944749,-4.790995667,18.33032602
1.647065,-2.208751068,19.23388613,-5.319876323,20.07789932
1.65708,-3.710411503,20.510414,-5.756753379,21.62370101
1.667094,-3.566712086,18.70713971,-4.481641706,19.56434572
1.677109,-2.715241712,14.75739114,-2.052329425,15.14480726
1.687124,-1.820695046,12.04845215,-0.7344675887,12.2073573
1.697139,-1.283574933,10.10376762,-0.05601278108,10.1851275
1.707154,-0.6788932391,7.630459721,0.9337360203,7.717297101
1.717169,-0.1774724968,4.162846831,1.559070007,4.448762694
1.727184,0.502702452,0.1809964675,1.980299914,2.051111217
1.737198,1.259273905,-3.845823662,2.40959547,4.709806869
1.747213,1.751282896,-7.070460768,2.540935628,7.714581073
1.757228,1.71879021,-8.868040456,2.107626543,9.275692478
1.767243,1.202170289,-9.304435701,1.669618635,9.529184829
1.777258,0.822406423,-9.582445078,1.856151831,9.795147044
1.787273,1.11842442,-10.63927902,2.086382439,10.89945517
1.797287,1.760922615,-12.22861305,1.567668922,12.45381112
1.807302,2.306169335,-13.62024803,0.1209777315,13.81463749
1.817316792,2.187504479,-13.80198417,-0.536772058,13.98456532
1.827331792,1.565197304,-12.26919038,-0.1628706837,12.36969693
1.837346792,0.8387696368,-10.21558276,0.1671087456,10.25132142
1.847361792,0.4235018429,-8.954168188,0.4220052481,8.974105536
1.857375792,0.1281434486,-8.443030908,0.8023186791,8.482034362
1.867390792,-0.07877716105,-8.419565447,0.8573982811,8.463475644
1.877405792,-0.1143092288,-8.586056727,0.4921683276,8.600910787
1.887420792,-0.1321561369,-8.858948035,0.09158961654,8.860407112
