Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
28.93081913,1.741656917,6.618299675,0.768707714,6.886666171
28.94075313,1.904092568,6.130520852,-0.136514871,6.420863706
28.95068812,2.393937504,4.774836887,-0.811215802,5.402598925
28.96062313,2.21906044,3.615136971,-1.417435241,4.47242297
28.97055713,0.906839998,3.124067336,-1.00499019,3.404726242
28.98049213,-0.443735548,3.212786554,-0.572830667,3.293483513
28.99042613,-1.175587969,4.135733292,-0.188621821,4.303704814
29.00036112,-1.244230773,5.302839875,-0.747826138,5.497950972
29.01029513,-0.9211303,6.358939408,-2.179930727,6.785034222
29.02023013,-0.27746237,8.132467158,-3.519837881,8.865848305
29.03016413,0.246874086,10.22220531,-4.287039645,11.08752169
29.04009913,-2.1251372,10.48412432,-5.646705857,12.09621255
29.05003313,-3.77010719,9.496573454,-6.310498735,12.00920521
29.05996813,-4.731988198,7.568887371,-7.077603142,11.3917617
29.06990213,-4.656132562,5.081856639,-7.688509709,10.32560017
29.07983712,-3.260712088,2.881545296,-7.382274068,8.569335857
29.08977113,-2.334257605,1.463209584,-5.971415191,6.576286204
29.09970613,-3.173627459,0.706311491,-3.939793096,5.108106969
29.10964013,-3.899465726,-0.597251564,-1.012601219,4.072825016
29.11957513,-3.282707267,-1.787597321,2.036699525,4.256737734
29.12950913,-2.258611007,-2.499598153,3.01067813,4.518129857
29.13944413,-0.898020058,-2.643187643,1.931523026,3.394651991
29.14937813,1.30125092,-3.005749512,-0.635210518,3.336356768
29.15931313,3.137551015,-3.174917647,-2.597106321,5.164231761
29.16924712,4.356415397,-4.093561419,-4.573707871,7.526911975
29.17918213,4.772121732,-5.281568289,-5.221065395,8.827662957
29.18911613,4.42519444,-6.080825951,-5.161328486,9.121299349
29.19905113,3.744919431,-6.960735428,-5.629945983,9.704254274
29.20898513,2.868406602,-7.518176808,-5.800974702,9.919780564
29.21892013,1.338368314,-7.902026635,-5.93632488,9.973625608
29.22885413,0.026688739,-8.410354328,-5.937004327,10.29479444
29.23878913,-0.115954526,-8.932929931,-5.236766338,10.35540459
