"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.656041250E-1,4.017787936E0,-1.468970845E0,-1.701541509E0,4.603883008E0
8.756201250E-1,3.016444069E0,-2.607007996E0,-5.028379174E0,6.417166246E0
8.856351250E-1,3.549177748E0,-3.052119101E0,-6.510153083E0,8.018365597E0
8.956501250E-1,-2.464542925E-1,-5.116157575E0,-1.228486911E1,1.330991424E1
9.056651250E-1,-1.531280529E-1,-4.588701301E0,-8.527931310E0,9.685310540E0
9.156811250E-1,8.413105443E-1,-2.538884425E-1,-1.992890139E0,2.178043590E0
9.256961250E-1,-1.071284460E0,6.498248736E0,7.558523766E0,1.002527648E1
9.357111250E-1,-6.107158887E0,8.706629237E0,1.549687681E1,1.879510504E1
9.457261250E-1,-4.526740988E0,5.438605206E0,-9.913357723E-1,7.145107219E0
9.557421250E-1,-1.013748735E0,1.849914606E0,-6.606576008E0,6.935179673E0
9.657571250E-1,3.249025843E-1,-5.794637489E-1,-2.725901186E0,2.805686583E0
9.757721250E-1,7.462918282E-2,-2.254246645E0,1.958786546E0,2.987313539E0
9.857871250E-1,-1.895364136E0,-1.791088693E0,1.951500623E0,3.257108932E0
9.958031250E-1,-3.486427768E0,-1.780887641E0,1.463911250E0,4.179686055E0
1.005818125E0,-4.809709388E0,-2.479848597E0,-1.167020775E0,5.535782777E0
1.015833125E0,-4.249086830E0,-3.278051421E0,-3.297167431E0,6.298545314E0
1.025848125E0,-1.826447683E0,-2.665173758E0,-3.197818267E0,4.545888689E0
1.035864125E0,-2.705667481E-1,9.500731409E-2,-4.038731493E0,4.048899212E0
1.045879125E0,1.925735744E0,8.362190813E-1,-2.484899130E0,3.253066890E0
1.055894125E0,8.916965863E0,-1.033000107E0,4.870879158E0,1.021297377E1
1.065910125E0,8.055665735E0,-2.241972170E0,-4.081948264E0,9.304971320E0
1.075925125E0,4.840794064E0,1.996824145E-3,-5.073350694E0,7.012287674E0
1.085940125E0,1.867871113E0,3.514454350E0,2.006244010E0,4.457055856E0
1.095955125E0,1.866239155E0,4.390233938E0,1.998822431E0,5.172261955E0
1.105971125E0,2.944528871E0,3.275983261E0,-1.878268924E-1,4.408808858E0
1.115986000E0,2.968246055E0,2.146685944E0,-2.921204913E0,4.685315713E0
1.126001000E0,2.145297230E0,1.594232238E0,-5.116393218E0,5.772465348E0
1.136016000E0,9.375665313E-1,1.447853626E0,-7.688048948E0,7.879175576E0
1.146032000E0,-8.057814002E-1,1.245434715E0,-9.987125026E0,1.009668547E1
1.156047000E0,-1.651344332E0,2.582849640E-1,-1.142483958E1,1.154645438E1
1.166062000E0,-1.254928254E0,-1.066524534E0,-1.229976431E1,1.240953349E1
1.176077000E0,-5.672822446E-1,-1.642531993E0,-1.208187249E1,1.220620184E1
1.186093000E0,5.703216273E-1,-2.046524894E0,-1.126557780E1,1.146415169E1
1.196108000E0,1.788787229E0,-3.281915261E0,-1.026589922E1,1.092517342E1
1.206123000E0,2.605055026E0,-5.090295925E0,-7.646298659E0,9.547947815E0
1.216138000E0,3.084111557E0,-5.942501294E0,-4.121500000E0,7.862049858E0
1.226154000E0,3.808153560E0,-4.679177023E0,3.137765608E0,6.800169422E0
1.236169000E0,6.177444173E0,-3.132023642E0,1.536522909E1,1.685409902E1
1.246184000E0,9.081032887E0,2.340786606E-1,7.508360503E0,1.178539047E1
1.256199000E0,9.173404276E0,2.363245761E-1,-1.843111371E0,9.359714464E0
1.266215000E0,6.470497851E0,-1.881231709E0,-3.623852831E0,7.651057739E0
1.276230000E0,4.725795704E0,-2.783951173E0,-2.921808053E0,6.214538718E0
1.286245000E0,5.678696558E0,-3.168824263E0,-2.821145312E0,7.088575505E0
1.296260000E0,7.718214734E0,-2.939833850E0,-2.943494207E0,8.767988360E0
1.306276000E0,9.343233147E0,-1.483828620E0,-1.375094967E0,9.559740539E0
1.316291000E0,1.066114176E1,-7.977215981E-1,1.718375058E0,1.082816310E1
1.326306000E0,1.054030437E1,-1.742502424E0,3.244913496E0,1.116529420E1
1.336321000E0,9.715465726E0,-2.748636914E0,5.166377556E0,1.134181362E1
1.346337000E0,9.156950212E0,-2.560856507E0,6.239244565E0,1.137259407E1
1.356352000E0,8.829082797E0,-2.071946248E0,6.391115466E0,1.109468437E1
1.366367000E0,8.195031781E0,-1.022678602E0,6.840972172E0,1.072395998E1
1.376382000E0,7.257626633E0,5.903612047E-1,6.908879396E0,1.003764341E1
1.386398000E0,6.094941130E0,1.907217320E0,7.536949879E0,9.878835901E0
1.396413000E0,3.798241068E0,2.331528710E0,7.883782153E0,9.056306221E0
1.406428000E0,1.838281571E0,1.399306533E0,7.819460442E0,8.153606534E0
1.416443000E0,6.322886646E-1,7.442605054E-1,7.873351890E0,7.933686573E0
1.426459000E0,-3.103699145E-1,4.174064130E-1,7.769657952E0,7.787049653E0
1.436474000E0,-3.061251283E-1,7.428671139E-1,8.497308272E0,8.535210133E0
1.446489000E0,2.214562762E-1,2.915878392E0,9.446210216E0,9.888492156E0
1.456504000E0,3.149821982E-2,6.107467620E0,9.725036448E0,1.148383589E1
1.466520000E0,-1.207704825E0,7.796791372E0,9.865490077E0,1.263235533E1
1.476535000E0,-2.893872396E0,8.455392507E0,9.426797460E0,1.298971402E1
1.486550000E0,-4.627388234E0,9.384943090E0,8.496609530E0,1.347895590E1
1.496565000E0,-6.489314775E0,1.040442210E1,7.628314962E0,1.444141249E1
1.506581000E0,-8.171218995E0,1.069029364E1,6.779655345E0,1.506701445E1
1.516596000E0,-9.178573800E0,1.057492924E1,5.234996971E0,1.494926549E1
1.526611000E0,-9.759882345E0,1.015979447E1,3.362911185E0,1.448398767E1
1.536626000E0,-1.002186216E1,9.313037540E0,3.076103795E0,1.402258193E1
