"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.195502958E0,-1.121274002E1,-1.007205349E1,-9.262811712E0,1.769100000E1
1.205543958E0,-1.027493083E1,-9.438089603E0,6.385283746E-2,1.395191084E1
1.215585958E0,-6.383034030E0,-5.891701269E0,7.029398696E0,1.117442228E1
1.225626958E0,-2.563184284E0,-2.064565893E0,2.710831157E0,4.263912706E0
1.235667958E0,6.218589860E-1,4.746980166E-1,5.700980297E0,5.754409019E0
1.245708958E0,2.088755239E0,1.474850805E0,8.075801207E0,8.470929611E0
1.255750958E0,2.951217794E0,2.571403715E0,5.731281738E0,6.940417415E0
1.265791958E0,3.566503925E0,3.174789008E0,4.047206447E0,6.259322289E0
1.275832958E0,3.400421950E0,2.482634211E0,3.358995012E0,5.386017968E0
1.285873958E0,1.555156465E0,-4.931600153E-2,3.106217541E0,3.474123070E0
1.295915958E0,-1.361622398E0,-3.644811006E0,2.337386889E0,4.538947047E0
1.305956958E0,-4.358851932E0,-7.813685732E0,1.391765818E0,9.054848810E0
1.315997958E0,-8.074435882E0,-1.191963915E1,1.703077719E0,1.449740619E1
1.326039958E0,-1.084956010E1,-1.564787180E1,4.498486365E0,1.956540891E1
1.336080958E0,-1.141891752E1,-1.798291293E1,7.158728582E0,2.247274415E1
1.346121958E0,-1.205784277E1,-2.019537538E1,5.007064319E0,2.404819020E1
1.356163958E0,-1.279558597E1,-2.072782751E1,4.831913313E0,2.483379230E1
1.366204958E0,-1.138131525E1,-1.935792779E1,4.854528004E0,2.297455435E1
1.376245958E0,-7.989663534E0,-1.502876861E1,2.758193604E0,1.724257061E1
1.386286958E0,-4.920271758E0,-1.002440103E1,-1.756887159E0,1.130417368E1
1.396328958E0,-2.613246975E0,-5.968876914E0,-5.405180182E0,8.465962685E0
1.406369958E0,-1.056402419E0,-2.998266830E0,-6.494494824E0,7.230771264E0
1.416410958E0,3.031448025E-1,-9.408509123E-1,-5.711749114E0,5.796652064E0
1.426452958E0,1.548309960E0,5.715723467E-1,-5.070823528E0,5.332655054E0
1.436493958E0,2.678716494E0,1.741849875E0,-4.711801563E0,5.693034078E0
1.446534958E0,4.291377987E0,3.001158863E0,-4.938019812E0,7.197702356E0
1.456575958E0,1.071482739E1,2.366933249E1,-1.459777151E1,2.980167377E1
1.466617958E0,3.775554748E0,7.577921319E0,-8.706488904E0,1.214424367E1
1.476658958E0,-6.226939684E-1,2.608198489E0,2.160464323E0,3.443552414E0
1.486699958E0,-2.313842636E-1,4.323869210E0,4.801662158E0,6.465705151E0
1.496741958E0,4.329518205E-1,6.084844742E0,4.479205756E0,7.568095337E0
1.506782958E0,1.335033939E0,9.705033708E0,1.590253208E0,9.924661211E0
1.516823958E0,-2.552789104E-1,1.062824649E1,-1.642611516E0,1.075746083E1
1.526864958E0,-1.733559108E0,9.622214330E0,-2.616378744E0,1.012114981E1
1.536906958E0,-2.097388653E0,8.500671006E0,-2.295818009E0,9.051586990E0
1.546947958E0,-1.652083420E0,7.832662286E0,-1.122196532E0,8.083273048E0
1.556988958E0,-6.111737841E-1,7.014493559E0,2.202946683E0,7.377643755E0
1.567030958E0,7.058133084E-1,6.508239289E0,6.141281483E0,8.976117720E0
1.577071958E0,2.430170653E0,7.183800273E0,7.118525466E0,1.040125572E1
1.587112958E0,3.838016460E0,8.088810677E0,6.005674027E0,1.078087886E1
